country,year,sectorName,Population,GDP_USD,gdp_per_capita,NOx,SOx
Sweden,2007,Manure management - Other animals (please specify in the IIR),9148092.0,490050156832.57385,53568.56455232127,0.0331791,
Sweden,2007,Manure management - Sheep,9148092.0,490050156832.57385,53568.56455232127,0.0123683,
Sweden,2007,Manure management - Swine,9148092.0,490050156832.57385,53568.56455232127,0.0429618,
Sweden,2007,Manure management - Turkeys,9148092.0,490050156832.57385,53568.56455232127,0.000104416,
Sweden,2007,Mobile combustion in manufacturing industries and construction (please specify in the IIR),9148092.0,490050156832.57385,53568.56455232127,6.73989,0.00145163
Sweden,2007,National navigation (shipping),9148092.0,490050156832.57385,53568.56455232127,7.03062,2.49177
Sweden,2007,Nitric acid production,9148092.0,490050156832.57385,53568.56455232127,0.17,
Sweden,2007,Open burning of waste,9148092.0,490050156832.57385,53568.56455232127,0.0297538,0.00102922
Sweden,2007,Other (please specify in the IIR),9148092.0,490050156832.57385,53568.56455232127,2.71117,0.0635953
Sweden,2007,Other fugitive emissions from solid fuels,9148092.0,490050156832.57385,53568.56455232127,0.002976,0.0094656
Sweden,2007,Other metal production (please specify in the IIR),9148092.0,490050156832.57385,53568.56455232127,0.291246,4.191
Sweden,2007,Other organic fertilisers applied to soils (including compost),9148092.0,490050156832.57385,53568.56455232127,0.108873,
Sweden,2007,Other product use (please specify in the IIR),9148092.0,490050156832.57385,53568.56455232127,0.00959984,0.00943448
Sweden,2007,Petroleum refining,9148092.0,490050156832.57385,53568.56455232127,1.0486,0.431646
Sweden,2007,Pipeline transport,9148092.0,490050156832.57385,53568.56455232127,0.00185329,2.31662e-05
Sweden,2007,Public electricity and heat production,9148092.0,490050156832.57385,53568.56455232127,10.8181,5.07813
Sweden,2007,Pulp and paper industry,9148092.0,490050156832.57385,53568.56455232127,10.9327,5.92364
Sweden,2007,Quarrying and mining of minerals other than coal,9148092.0,490050156832.57385,53568.56455232127,0.0583914,
Sweden,2007,Railways,9148092.0,490050156832.57385,53568.56455232127,1.19269,9.2279e-05
Sweden,2007,Residential: Household and gardening (mobile),9148092.0,490050156832.57385,53568.56455232127,1.12945,0.00056923
Sweden,2007,Residential: Stationary,9148092.0,490050156832.57385,53568.56455232127,4.11993,0.770277
Sweden,2007,Road transport: Heavy duty vehicles and buses,9148092.0,490050156832.57385,53568.56455232127,56.4348,0.00889959
Sweden,2007,Road transport: Light duty vehicles,9148092.0,490050156832.57385,53568.56455232127,9.98967,0.00252057
Sweden,2007,Road transport: Mopeds & motorcycles,9148092.0,490050156832.57385,53568.56455232127,0.198914,0.000246486
Sweden,2007,Road transport: Passenger cars,9148092.0,490050156832.57385,53568.56455232127,26.1214,0.0287379
Sweden,2007,Sewage sludge applied to soils,9148092.0,490050156832.57385,53568.56455232127,0.0528746,
Sweden,2007,Stationary combustion in manufacturing industries and construction: Chemicals,9148092.0,490050156832.57385,53568.56455232127,0.821122,0.279925
Sweden,2007,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",9148092.0,490050156832.57385,53568.56455232127,0.599839,0.21221
Sweden,2007,Stationary combustion in manufacturing industries and construction: Iron and steel,9148092.0,490050156832.57385,53568.56455232127,1.25142,0.720007
Sweden,2007,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,9148092.0,490050156832.57385,53568.56455232127,0.0710634,0.0192484
Sweden,2007,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,9148092.0,490050156832.57385,53568.56455232127,2.55809,0.758171
Sweden,2007,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),9148092.0,490050156832.57385,53568.56455232127,5.62501,1.48464
Sweden,2007,"Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",9148092.0,490050156832.57385,53568.56455232127,5.06863,1.83555
Sweden,2007,Urine and dung deposited by grazing animals,9148092.0,490050156832.57385,53568.56455232127,1.77986,
Sweden,2007,"Venting and flaring (oil, gas, combined oil and gas)",9148092.0,490050156832.57385,53568.56455232127,0.0509709,0.527596
Sweden,2008,Agriculture/Forestry/Fishing: National fishing,9219637.0,514616528348.8341,55817.43927107261,2.84751,0.0752557
Sweden,2008,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,9219637.0,514616528348.8341,55817.43927107261,5.40351,0.00152292
Sweden,2008,Agriculture/Forestry/Fishing: Stationary,9219637.0,514616528348.8341,55817.43927107261,0.636069,0.216141
Sweden,2008,Aluminium production,9219637.0,514616528348.8341,55817.43927107261,0.0169882,0.301505
Sweden,2008,Animal manure applied to soils,9219637.0,514616528348.8341,55817.43927107261,2.99081,
Sweden,2008,Cement production,9219637.0,514616528348.8341,55817.43927107261,,0.017895
Sweden,2008,Chemical industry: Other (please specify in the IIR),9219637.0,514616528348.8341,55817.43927107261,0.703502,0.571124
Sweden,2008,Commercial/Institutional: Mobile,9219637.0,514616528348.8341,55817.43927107261,1.44034,0.000462046
Sweden,2008,Commercial/Institutional: Stationary,9219637.0,514616528348.8341,55817.43927107261,0.609934,0.098892
Sweden,2008,Cremation,9219637.0,514616528348.8341,55817.43927107261,0.056897,0.00779316
Sweden,2008,Domestic aviation LTO (civil),9219637.0,514616528348.8341,55817.43927107261,0.427694,0.043619
Sweden,2008,Domestic aviation cruise (civil),9219637.0,514616528348.8341,55817.43927107261,1.78119,0.145768
Sweden,2008,Ferroalloys production,9219637.0,514616528348.8341,55817.43927107261,0.04,0.11
Sweden,2008,Fugitive emission from solid fuels: Solid fuel transformation,9219637.0,514616528348.8341,55817.43927107261,0.000449837,0.0122059
Sweden,2008,Fugitive emissions oil: Refining and storage,9219637.0,514616528348.8341,55817.43927107261,0.319055,0.513127
Sweden,2008,Glass production,9219637.0,514616528348.8341,55817.43927107261,0.49156,0.209647
Sweden,2008,Hazardous waste incineration,9219637.0,514616528348.8341,55817.43927107261,0.088884,0.003306
Sweden,2008,Inorganic N-fertilizers (includes also urea application),9219637.0,514616528348.8341,55817.43927107261,7.46,
Sweden,2008,International aviation LTO (civil),9219637.0,514616528348.8341,55817.43927107261,0.747176,0.0684156
Sweden,2008,International aviation cruise (civil),9219637.0,514616528348.8341,55817.43927107261,8.18253,0.720716
Sweden,2008,International maritime navigation,9219637.0,514616528348.8341,55817.43927107261,136.201,49.5344
Sweden,2008,Iron and steel production,9219637.0,514616528348.8341,55817.43927107261,0.93321,2.56132
Sweden,2008,Lime production,9219637.0,514616528348.8341,55817.43927107261,,0.374661
Sweden,2008,Manufacture of solid fuels and other energy industries,9219637.0,514616528348.8341,55817.43927107261,0.556579,0.204135
Sweden,2008,Manure management - Broilers,9219637.0,514616528348.8341,55817.43927107261,0.00398453,
Sweden,2008,Manure management - Dairy cattle,9219637.0,514616528348.8341,55817.43927107261,0.148461,
Sweden,2008,Manure management - Goats,9219637.0,514616528348.8341,55817.43927107261,0.000219391,
Sweden,2008,Manure management - Horses,9219637.0,514616528348.8341,55817.43927107261,0.0641695,
Sweden,2008,Manure management - Laying hens,9219637.0,514616528348.8341,55817.43927107261,0.0595233,
Sweden,2008,Manure management - Non-dairy cattle,9219637.0,514616528348.8341,55817.43927107261,0.208689,
Sweden,2008,Manure management - Other animals (please specify in the IIR),9219637.0,514616528348.8341,55817.43927107261,0.0265433,
Sweden,2008,Manure management - Sheep,9219637.0,514616528348.8341,55817.43927107261,0.0128697,
Sweden,2008,Manure management - Swine,9219637.0,514616528348.8341,55817.43927107261,0.0414057,
Sweden,2008,Manure management - Turkeys,9219637.0,514616528348.8341,55817.43927107261,0.000114378,
Sweden,2008,Mobile combustion in manufacturing industries and construction (please specify in the IIR),9219637.0,514616528348.8341,55817.43927107261,6.76096,0.00160956
Sweden,2008,National navigation (shipping),9219637.0,514616528348.8341,55817.43927107261,6.92747,2.28176
Sweden,2008,Nitric acid production,9219637.0,514616528348.8341,55817.43927107261,0.1945,
Sweden,2008,Open burning of waste,9219637.0,514616528348.8341,55817.43927107261,0.0299141,0.00103476
Sweden,2008,Other (please specify in the IIR),9219637.0,514616528348.8341,55817.43927107261,2.00448,0.031681
Sweden,2008,Other fugitive emissions from solid fuels,9219637.0,514616528348.8341,55817.43927107261,0.002892,0.00734768
Sweden,2008,Other metal production (please specify in the IIR),9219637.0,514616528348.8341,55817.43927107261,0.269081,4.2235
Sweden,2008,Other organic fertilisers applied to soils (including compost),9219637.0,514616528348.8341,55817.43927107261,0.108307,
Sweden,2008,Other product use (please specify in the IIR),9219637.0,514616528348.8341,55817.43927107261,0.00799366,0.00583162
Sweden,2008,Petroleum refining,9219637.0,514616528348.8341,55817.43927107261,1.17132,0.41931
Sweden,2008,Pipeline transport,9219637.0,514616528348.8341,55817.43927107261,0.00167849,2.09811e-05
Sweden,2008,Public electricity and heat production,9219637.0,514616528348.8341,55817.43927107261,11.4336,4.9285
Sweden,2008,Pulp and paper industry,9219637.0,514616528348.8341,55817.43927107261,10.5841,5.41024
Sweden,2008,Quarrying and mining of minerals other than coal,9219637.0,514616528348.8341,55817.43927107261,0.068342,
Sweden,2008,Railways,9219637.0,514616528348.8341,55817.43927107261,1.26199,0.000102703
Sweden,2008,Residential: Household and gardening (mobile),9219637.0,514616528348.8341,55817.43927107261,1.14452,0.000582933
Sweden,2008,Residential: Stationary,9219637.0,514616528348.8341,55817.43927107261,4.02069,0.708987
Sweden,2008,Road transport: Heavy duty vehicles and buses,9219637.0,514616528348.8341,55817.43927107261,50.7186,0.00916318
Sweden,2008,Road transport: Light duty vehicles,9219637.0,514616528348.8341,55817.43927107261,10.3098,0.00261332
Sweden,2008,Road transport: Mopeds & motorcycles,9219637.0,514616528348.8341,55817.43927107261,0.202609,0.000246189
Sweden,2008,Road transport: Passenger cars,9219637.0,514616528348.8341,55817.43927107261,25.7963,0.0284086
Sweden,2008,Sewage sludge applied to soils,9219637.0,514616528348.8341,55817.43927107261,0.0992546,
Sweden,2008,Stationary combustion in manufacturing industries and construction: Chemicals,9219637.0,514616528348.8341,55817.43927107261,0.753898,0.240357
Sweden,2008,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",9219637.0,514616528348.8341,55817.43927107261,0.551966,0.173862
Sweden,2008,Stationary combustion in manufacturing industries and construction: Iron and steel,9219637.0,514616528348.8341,55817.43927107261,1.25767,0.765129
Sweden,2008,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,9219637.0,514616528348.8341,55817.43927107261,0.0777849,0.0156187
Sweden,2008,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,9219637.0,514616528348.8341,55817.43927107261,1.52013,0.611317
Sweden,2008,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),9219637.0,514616528348.8341,55817.43927107261,5.23395,1.32822
Sweden,2008,"Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",9219637.0,514616528348.8341,55817.43927107261,5.15889,1.85279
Sweden,2008,Urine and dung deposited by grazing animals,9219637.0,514616528348.8341,55817.43927107261,1.79625,
Sweden,2008,"Venting and flaring (oil, gas, combined oil and gas)",9219637.0,514616528348.8341,55817.43927107261,0.0250693,0.16268
Sweden,2009,Agriculture/Forestry/Fishing: National fishing,9298515.0,434313804907.3663,46707.8673215418,2.45492,0.0648801
Sweden,2009,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,9298515.0,434313804907.3663,46707.8673215418,5.10702,0.00177364
Sweden,2009,Agriculture/Forestry/Fishing: Stationary,9298515.0,434313804907.3663,46707.8673215418,0.46721,0.159007
Sweden,2009,Aluminium production,9298515.0,434313804907.3663,46707.8673215418,0.0115272,0.196495
Sweden,2009,Animal manure applied to soils,9298515.0,434313804907.3663,46707.8673215418,2.99237,
Sweden,2009,Cement production,9298515.0,434313804907.3663,46707.8673215418,,0.03848
Sweden,2009,Chemical industry: Other (please specify in the IIR),9298515.0,434313804907.3663,46707.8673215418,0.577922,0.483253
Sweden,2009,Commercial/Institutional: Mobile,9298515.0,434313804907.3663,46707.8673215418,1.40664,0.000510402
Sweden,2009,Commercial/Institutional: Stationary,9298515.0,434313804907.3663,46707.8673215418,0.572231,0.102973
Sweden,2009,Cremation,9298515.0,434313804907.3663,46707.8673215418,0.0573903,0.00786073
Sweden,2009,Domestic aviation LTO (civil),9298515.0,434313804907.3663,46707.8673215418,0.327667,0.0355452
Sweden,2009,Domestic aviation cruise (civil),9298515.0,434313804907.3663,46707.8673215418,1.38376,0.122979
Sweden,2009,Ferroalloys production,9298515.0,434313804907.3663,46707.8673215418,0.01,0.03
Sweden,2009,Fugitive emission from solid fuels: Solid fuel transformation,9298515.0,434313804907.3663,46707.8673215418,0.000382372,0.00978376
Sweden,2009,Fugitive emissions oil: Refining and storage,9298515.0,434313804907.3663,46707.8673215418,0.330504,0.482034
Sweden,2009,Glass production,9298515.0,434313804907.3663,46707.8673215418,0.481603,0.228
Sweden,2009,Hazardous waste incineration,9298515.0,434313804907.3663,46707.8673215418,0.085349,0.002478
Sweden,2009,Inorganic N-fertilizers (includes also urea application),9298515.0,434313804907.3663,46707.8673215418,5.696,
Sweden,2009,International aviation LTO (civil),9298515.0,434313804907.3663,46707.8673215418,0.619648,0.0577828
Sweden,2009,International aviation cruise (civil),9298515.0,434313804907.3663,46707.8673215418,6.74817,0.612899
Sweden,2009,International maritime navigation,9298515.0,434313804907.3663,46707.8673215418,144.76,53.1783
Sweden,2009,Iron and steel production,9298515.0,434313804907.3663,46707.8673215418,0.670383,1.65088
Sweden,2009,Lime production,9298515.0,434313804907.3663,46707.8673215418,,0.266591
Sweden,2009,Manufacture of solid fuels and other energy industries,9298515.0,434313804907.3663,46707.8673215418,0.331382,0.254002
Sweden,2009,Manure management - Broilers,9298515.0,434313804907.3663,46707.8673215418,0.00392726,
Sweden,2009,Manure management - Dairy cattle,9298515.0,434313804907.3663,46707.8673215418,0.125766,
Sweden,2009,Manure management - Goats,9298515.0,434313804907.3663,46707.8673215418,0.000234141,
Sweden,2009,Manure management - Horses,9298515.0,434313804907.3663,46707.8673215418,0.0656212,
Sweden,2009,Manure management - Laying hens,9298515.0,434313804907.3663,46707.8673215418,0.0571248,
Sweden,2009,Manure management - Non-dairy cattle,9298515.0,434313804907.3663,46707.8673215418,0.196786,
Sweden,2009,Manure management - Other animals (please specify in the IIR),9298515.0,434313804907.3663,46707.8673215418,0.023889,
Sweden,2009,Manure management - Sheep,9298515.0,434313804907.3663,46707.8673215418,0.0129942,
Sweden,2009,Manure management - Swine,9298515.0,434313804907.3663,46707.8673215418,0.0309924,
Sweden,2009,Manure management - Turkeys,9298515.0,434313804907.3663,46707.8673215418,0.000124339,
Sweden,2009,Mobile combustion in manufacturing industries and construction (please specify in the IIR),9298515.0,434313804907.3663,46707.8673215418,6.42481,0.00187757
Sweden,2009,National navigation (shipping),9298515.0,434313804907.3663,46707.8673215418,7.31491,2.3885
Sweden,2009,Nitric acid production,9298515.0,434313804907.3663,46707.8673215418,0.1729,
Sweden,2009,Open burning of waste,9298515.0,434313804907.3663,46707.8673215418,0.0300443,0.00103927
Sweden,2009,Other (please specify in the IIR),9298515.0,434313804907.3663,46707.8673215418,2.12657,0.0635393
Sweden,2009,Other fugitive emissions from solid fuels,9298515.0,434313804907.3663,46707.8673215418,0.009414,0.0197867
Sweden,2009,Other metal production (please specify in the IIR),9298515.0,434313804907.3663,46707.8673215418,0.287908,3.721
Sweden,2009,Other organic fertilisers applied to soils (including compost),9298515.0,434313804907.3663,46707.8673215418,0.139366,
Sweden,2009,Other product use (please specify in the IIR),9298515.0,434313804907.3663,46707.8673215418,0.00821067,0.00491656
Sweden,2009,Petroleum refining,9298515.0,434313804907.3663,46707.8673215418,1.15045,0.361979
Sweden,2009,Pipeline transport,9298515.0,434313804907.3663,46707.8673215418,0.00223915,2.79894e-05
Sweden,2009,Public electricity and heat production,9298515.0,434313804907.3663,46707.8673215418,12.6055,5.20693
Sweden,2009,Pulp and paper industry,9298515.0,434313804907.3663,46707.8673215418,10.1475,4.90388
Sweden,2009,Quarrying and mining of minerals other than coal,9298515.0,434313804907.3663,46707.8673215418,0.0864902,
Sweden,2009,Railways,9298515.0,434313804907.3663,46707.8673215418,1.10589,0.00010768
Sweden,2009,Residential: Household and gardening (mobile),9298515.0,434313804907.3663,46707.8673215418,1.1546,0.000610343
Sweden,2009,Residential: Stationary,9298515.0,434313804907.3663,46707.8673215418,4.23804,0.690484
Sweden,2009,Road transport: Heavy duty vehicles and buses,9298515.0,434313804907.3663,46707.8673215418,42.9508,0.0100557
Sweden,2009,Road transport: Light duty vehicles,9298515.0,434313804907.3663,46707.8673215418,10.1906,0.00291372
Sweden,2009,Road transport: Mopeds & motorcycles,9298515.0,434313804907.3663,46707.8673215418,0.198766,0.00023877
Sweden,2009,Road transport: Passenger cars,9298515.0,434313804907.3663,46707.8673215418,24.8004,0.0285332
Sweden,2009,Sewage sludge applied to soils,9298515.0,434313804907.3663,46707.8673215418,0.0882079,
Sweden,2009,Stationary combustion in manufacturing industries and construction: Chemicals,9298515.0,434313804907.3663,46707.8673215418,0.683155,0.205624
Sweden,2009,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",9298515.0,434313804907.3663,46707.8673215418,0.552838,0.167893
Sweden,2009,Stationary combustion in manufacturing industries and construction: Iron and steel,9298515.0,434313804907.3663,46707.8673215418,0.935983,0.596187
Sweden,2009,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,9298515.0,434313804907.3663,46707.8673215418,0.0754145,0.0183002
Sweden,2009,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,9298515.0,434313804907.3663,46707.8673215418,2.12325,0.507444
Sweden,2009,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),9298515.0,434313804907.3663,46707.8673215418,4.31938,1.07061
Sweden,2009,"Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",9298515.0,434313804907.3663,46707.8673215418,4.50498,1.69097
Sweden,2009,Urine and dung deposited by grazing animals,9298515.0,434313804907.3663,46707.8673215418,1.75093,
Sweden,2009,"Venting and flaring (oil, gas, combined oil and gas)",9298515.0,434313804907.3663,46707.8673215418,0.0278618,0.451637
Sweden,2010,Agriculture/Forestry/Fishing: National fishing,9378126.0,492753255885.7183,52542.82741410365,2.16619,0.0572493
Sweden,2010,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,9378126.0,492753255885.7183,52542.82741410365,5.17559,0.0017108
Sweden,2010,Agriculture/Forestry/Fishing: Stationary,9378126.0,492753255885.7183,52542.82741410365,0.556657,0.18925
Sweden,2010,Aluminium production,9378126.0,492753255885.7183,52542.82741410365,0.0137056,0.271253
Sweden,2010,Animal manure applied to soils,9378126.0,492753255885.7183,52542.82741410365,2.99555,
Sweden,2010,Cement production,9378126.0,492753255885.7183,52542.82741410365,,0.026172
Sweden,2010,Chemical industry: Other (please specify in the IIR),9378126.0,492753255885.7183,52542.82741410365,0.765421,0.627711
Sweden,2010,Commercial/Institutional: Mobile,9378126.0,492753255885.7183,52542.82741410365,1.46897,0.000523025
Sweden,2010,Commercial/Institutional: Stationary,9378126.0,492753255885.7183,52542.82741410365,0.627098,0.09652
Sweden,2010,Cremation,9378126.0,492753255885.7183,52542.82741410365,0.0575652,0.00788469
Sweden,2010,Domestic aviation LTO (civil),9378126.0,492753255885.7183,52542.82741410365,0.306328,0.0339297
Sweden,2010,Domestic aviation cruise (civil),9378126.0,492753255885.7183,52542.82741410365,1.27565,0.119479
Sweden,2010,Ferroalloys production,9378126.0,492753255885.7183,52542.82741410365,0.02,0.06
Sweden,2010,Fugitive emission from solid fuels: Solid fuel transformation,9378126.0,492753255885.7183,52542.82741410365,0.000419914,0.01249
Sweden,2010,Fugitive emissions oil: Refining and storage,9378126.0,492753255885.7183,52542.82741410365,0.279119,0.675105
Sweden,2010,Glass production,9378126.0,492753255885.7183,52542.82741410365,0.4747,0.291924
Sweden,2010,Hazardous waste incineration,9378126.0,492753255885.7183,52542.82741410365,0.088887,0.002327
Sweden,2010,Inorganic N-fertilizers (includes also urea application),9378126.0,492753255885.7183,52542.82741410365,6.72,
Sweden,2010,International aviation LTO (civil),9378126.0,492753255885.7183,52542.82741410365,0.631068,0.0584783
Sweden,2010,International aviation cruise (civil),9378126.0,492753255885.7183,52542.82741410365,6.8289,0.619312
Sweden,2010,International maritime navigation,9378126.0,492753255885.7183,52542.82741410365,132.98,38.3956
Sweden,2010,Iron and steel production,9378126.0,492753255885.7183,52542.82741410365,0.929701,2.69146
Sweden,2010,Lime production,9378126.0,492753255885.7183,52542.82741410365,,0.365226
Sweden,2010,Manufacture of solid fuels and other energy industries,9378126.0,492753255885.7183,52542.82741410365,0.447806,0.206304
Sweden,2010,Manure management - Broilers,9378126.0,492753255885.7183,52542.82741410365,0.00416719,
Sweden,2010,Manure management - Dairy cattle,9378126.0,492753255885.7183,52542.82741410365,0.122674,
Sweden,2010,Manure management - Goats,9378126.0,492753255885.7183,52542.82741410365,0.000248891,
Sweden,2010,Manure management - Horses,9378126.0,492753255885.7183,52542.82741410365,0.0670729,
Sweden,2010,Manure management - Laying hens,9378126.0,492753255885.7183,52542.82741410365,0.063869,
Sweden,2010,Manure management - Non-dairy cattle,9378126.0,492753255885.7183,52542.82741410365,0.198877,
Sweden,2010,Manure management - Other animals (please specify in the IIR),9378126.0,492753255885.7183,52542.82741410365,0.023889,
Sweden,2010,Manure management - Sheep,9378126.0,492753255885.7183,52542.82741410365,0.0139772,
Sweden,2010,Manure management - Swine,9378126.0,492753255885.7183,52542.82741410365,0.0303807,
Sweden,2010,Manure management - Turkeys,9378126.0,492753255885.7183,52542.82741410365,0.000134302,
Sweden,2010,Mobile combustion in manufacturing industries and construction (please specify in the IIR),9378126.0,492753255885.7183,52542.82741410365,6.08941,0.00168095
Sweden,2010,National navigation (shipping),9378126.0,492753255885.7183,52542.82741410365,7.78152,2.0437
Sweden,2010,Nitric acid production,9378126.0,492753255885.7183,52542.82741410365,0.19066,
Sweden,2010,Open burning of waste,9378126.0,492753255885.7183,52542.82741410365,0.0301699,0.00104361
Sweden,2010,Other (please specify in the IIR),9378126.0,492753255885.7183,52542.82741410365,1.78067,0.0398304
Sweden,2010,Other fugitive emissions from solid fuels,9378126.0,492753255885.7183,52542.82741410365,0.003258,0.00959484
Sweden,2010,Other metal production (please specify in the IIR),9378126.0,492753255885.7183,52542.82741410365,0.2743,3.2745
Sweden,2010,Other organic fertilisers applied to soils (including compost),9378126.0,492753255885.7183,52542.82741410365,0.135466,
Sweden,2010,Other product use (please specify in the IIR),9378126.0,492753255885.7183,52542.82741410365,0.0082461,0.00536956
Sweden,2010,Petroleum refining,9378126.0,492753255885.7183,52542.82741410365,1.14216,0.351669
Sweden,2010,Pipeline transport,9378126.0,492753255885.7183,52542.82741410365,0.00301306,3.76632e-05
Sweden,2010,Public electricity and heat production,9378126.0,492753255885.7183,52542.82741410365,14.9993,6.26345
Sweden,2010,Pulp and paper industry,9378126.0,492753255885.7183,52542.82741410365,10.2883,4.75611
Sweden,2010,Quarrying and mining of minerals other than coal,9378126.0,492753255885.7183,52542.82741410365,0.0792786,
Sweden,2010,Railways,9378126.0,492753255885.7183,52542.82741410365,1.05486,8.87197e-05
Sweden,2010,Residential: Household and gardening (mobile),9378126.0,492753255885.7183,52542.82741410365,0.77609,0.000537476
Sweden,2010,Residential: Stationary,9378126.0,492753255885.7183,52542.82741410365,4.19329,0.660032
Sweden,2010,Road transport: Heavy duty vehicles and buses,9378126.0,492753255885.7183,52542.82741410365,41.2439,0.00920278
Sweden,2010,Road transport: Light duty vehicles,9378126.0,492753255885.7183,52542.82741410365,10.4655,0.00274216
Sweden,2010,Road transport: Mopeds & motorcycles,9378126.0,492753255885.7183,52542.82741410365,0.191817,0.000247207
Sweden,2010,Road transport: Passenger cars,9378126.0,492753255885.7183,52542.82741410365,24.7495,0.0298952
Sweden,2010,Sewage sludge applied to soils,9378126.0,492753255885.7183,52542.82741410365,0.0889711,
Sweden,2010,Stationary combustion in manufacturing industries and construction: Chemicals,9378126.0,492753255885.7183,52542.82741410365,0.76273,0.235916
Sweden,2010,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",9378126.0,492753255885.7183,52542.82741410365,0.542744,0.159594
Sweden,2010,Stationary combustion in manufacturing industries and construction: Iron and steel,9378126.0,492753255885.7183,52542.82741410365,1.18133,0.813661
Sweden,2010,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,9378126.0,492753255885.7183,52542.82741410365,0.0824517,0.0271641
Sweden,2010,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,9378126.0,492753255885.7183,52542.82741410365,2.22803,0.593141
Sweden,2010,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),9378126.0,492753255885.7183,52542.82741410365,5.67499,1.38615
Sweden,2010,"Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",9378126.0,492753255885.7183,52542.82741410365,4.6807,1.36883
Sweden,2010,Urine and dung deposited by grazing animals,9378126.0,492753255885.7183,52542.82741410365,1.76427,
Sweden,2010,"Venting and flaring (oil, gas, combined oil and gas)",9378126.0,492753255885.7183,52542.82741410365,0.0283383,0.204958
Sweden,2011,Agriculture/Forestry/Fishing: National fishing,9449213.0,570541353128.7235,60379.77481603214,1.87336,0.0441577
Sweden,2011,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,9449213.0,570541353128.7235,60379.77481603214,5.03908,0.00198051
Sweden,2011,Agriculture/Forestry/Fishing: Stationary,9449213.0,570541353128.7235,60379.77481603214,0.535371,0.171592
Sweden,2011,Aluminium production,9449213.0,570541353128.7235,60379.77481603214,0.0215823,0.23372
Sweden,2011,Animal manure applied to soils,9449213.0,570541353128.7235,60379.77481603214,2.99208,
Sweden,2011,Cement production,9449213.0,570541353128.7235,60379.77481603214,,0.046422
Sweden,2011,Chemical industry: Other (please specify in the IIR),9449213.0,570541353128.7235,60379.77481603214,0.653115,0.634049
Sweden,2011,Commercial/Institutional: Mobile,9449213.0,570541353128.7235,60379.77481603214,1.44194,0.000558712
Sweden,2011,Commercial/Institutional: Stationary,9449213.0,570541353128.7235,60379.77481603214,0.642229,0.086975
Sweden,2011,Cremation,9449213.0,570541353128.7235,60379.77481603214,0.0583366,0.00799034
Sweden,2011,Domestic aviation LTO (civil),9449213.0,570541353128.7235,60379.77481603214,0.353098,0.0397314
Sweden,2011,Domestic aviation cruise (civil),9449213.0,570541353128.7235,60379.77481603214,1.38355,0.129098
Sweden,2011,Ferroalloys production,9449213.0,570541353128.7235,60379.77481603214,0.028,0.08
Sweden,2011,Fugitive emission from solid fuels: Solid fuel transformation,9449213.0,570541353128.7235,60379.77481603214,0.000430179,0.0134
Sweden,2011,Fugitive emissions oil: Refining and storage,9449213.0,570541353128.7235,60379.77481603214,0.254202,0.462168
Sweden,2011,Glass production,9449213.0,570541353128.7235,60379.77481603214,0.481,0.228
Sweden,2011,Hazardous waste incineration,9449213.0,570541353128.7235,60379.77481603214,0.098092,0.006069
Sweden,2011,Inorganic N-fertilizers (includes also urea application),9449213.0,570541353128.7235,60379.77481603214,6.792,
Sweden,2011,International aviation LTO (civil),9449213.0,570541353128.7235,60379.77481603214,0.714374,0.066134
Sweden,2011,International aviation cruise (civil),9449213.0,570541353128.7235,60379.77481603214,7.43652,0.664216
Sweden,2011,International maritime navigation,9449213.0,570541353128.7235,60379.77481603214,112.627,26.688
Sweden,2011,Iron and steel production,9449213.0,570541353128.7235,60379.77481603214,0.968333,2.52079
Sweden,2011,Lime production,9449213.0,570541353128.7235,60379.77481603214,,0.365108
Sweden,2011,Manufacture of solid fuels and other energy industries,9449213.0,570541353128.7235,60379.77481603214,0.437359,0.325926
Sweden,2011,Manure management - Broilers,9449213.0,570541353128.7235,60379.77481603214,0.00415489,
Sweden,2011,Manure management - Dairy cattle,9449213.0,570541353128.7235,60379.77481603214,0.0894722,
