country,sectorName,year,pollutantName,value,unit
Sweden,Other product use (please specify in the IIR),2001,SOx,0.00379312,kt
Sweden,Other product use (please specify in the IIR),2001,NOx,0.0106127,kt
Sweden,Petroleum refining,2001,NOx,1.70291,kt
Sweden,Petroleum refining,2001,SOx,1.11408,kt
Sweden,Pipeline transport,2001,NOx,0.00179963,kt
Sweden,Pipeline transport,2001,SOx,2.24954e-05,kt
Sweden,Public electricity and heat production,2001,NOx,9.3942,kt
Sweden,Public electricity and heat production,2001,SOx,6.18625,kt
Sweden,Pulp and paper industry,2001,NOx,10.1978,kt
Sweden,Pulp and paper industry,2001,SOx,7.002,kt
Sweden,Railways,2001,NOx,1.29696,kt
Sweden,Railways,2001,SOx,0.000300439,kt
Sweden,Residential: Household and gardening (mobile),2001,NOx,1.16294,kt
Sweden,Residential: Household and gardening (mobile),2001,SOx,0.00271811,kt
Sweden,Residential: Stationary,2001,NOx,5.51834,kt
Sweden,Residential: Stationary,2001,SOx,1.59623,kt
Sweden,Road transport: Heavy duty vehicles and buses,2001,NOx,63.6486,kt
Sweden,Road transport: Heavy duty vehicles and buses,2001,SOx,0.0205933,kt
Sweden,Road transport: Light duty vehicles,2001,NOx,6.57935,kt
Sweden,Road transport: Light duty vehicles,2001,SOx,0.00999298,kt
Sweden,Road transport: Mopeds & motorcycles,2001,NOx,0.125831,kt
Sweden,Road transport: Mopeds & motorcycles,2001,SOx,0.00102622,kt
Sweden,Road transport: Passenger cars,2001,SOx,0.160688,kt
Sweden,Road transport: Passenger cars,2001,NOx,37.2442,kt
Sweden,Sewage sludge applied to soils,2001,NOx,0.0468485,kt
Sweden,Stationary combustion in manufacturing industries and construction: Chemicals,2001,NOx,1.21683,kt
Sweden,Stationary combustion in manufacturing industries and construction: Chemicals,2001,SOx,0.479141,kt
Sweden,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",2001,NOx,0.814463,kt
Sweden,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",2001,SOx,0.39285,kt
Sweden,Stationary combustion in manufacturing industries and construction: Iron and steel,2001,NOx,1.32853,kt
Sweden,Stationary combustion in manufacturing industries and construction: Iron and steel,2001,SOx,0.771194,kt
Sweden,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,2001,NOx,0.0965526,kt
Sweden,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,2001,SOx,0.0333948,kt
Sweden,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,2001,SOx,0.794964,kt
Sweden,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,2001,NOx,3.38128,kt
Sweden,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),2001,NOx,4.69874,kt
Sweden,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),2001,SOx,2.0071,kt
Sweden,"Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",2001,NOx,6.97922,kt
Sweden,"Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",2001,SOx,3.69442,kt
Sweden,Urine and dung deposited by grazing animals,2001,NOx,1.84516,kt
Sweden,"Venting and flaring (oil, gas, combined oil and gas)",2001,NOx,0.0430355,kt
Sweden,"Venting and flaring (oil, gas, combined oil and gas)",2001,SOx,0.136138,kt
Sweden,Agriculture/Forestry/Fishing: National fishing,2002,NOx,3.06121,kt
Sweden,Agriculture/Forestry/Fishing: National fishing,2002,SOx,0.409664,kt
Sweden,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,2002,NOx,7.78479,kt
Sweden,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,2002,SOx,0.00399818,kt
Sweden,Agriculture/Forestry/Fishing: Stationary,2002,NOx,0.57334,kt
Sweden,Agriculture/Forestry/Fishing: Stationary,2002,SOx,0.234527,kt
Sweden,Aluminium production,2002,NOx,0.0232724,kt
Sweden,Aluminium production,2002,SOx,0.330925,kt
Sweden,Animal manure applied to soils,2002,NOx,3.06712,kt
Sweden,Cement production,2002,SOx,0.0913,kt
Sweden,Chemical industry: Other (please specify in the IIR),2002,NOx,0.854535,kt
Sweden,Chemical industry: Other (please specify in the IIR),2002,SOx,3.87815,kt
Sweden,Commercial/Institutional: Mobile,2002,NOx,2.05228,kt
Sweden,Commercial/Institutional: Mobile,2002,SOx,0.00167628,kt
Sweden,Commercial/Institutional: Stationary,2002,SOx,0.326728,kt
Sweden,Commercial/Institutional: Stationary,2002,NOx,0.926284,kt
Sweden,Cremation,2002,NOx,0.054865,kt
Sweden,Cremation,2002,SOx,0.00751484,kt
Sweden,Domestic aviation LTO (civil),2002,NOx,0.474413,kt
Sweden,Domestic aviation LTO (civil),2002,SOx,0.0478506,kt
Sweden,Domestic aviation cruise (civil),2002,NOx,1.83113,kt
Sweden,Domestic aviation cruise (civil),2002,SOx,0.145085,kt
Sweden,Ferroalloys production,2002,SOx,0.3,kt
Sweden,Ferroalloys production,2002,NOx,0.28,kt
Sweden,Fugitive emission from solid fuels: Solid fuel transformation,2002,NOx,0.000463986,kt
Sweden,Fugitive emission from solid fuels: Solid fuel transformation,2002,SOx,0.044,kt
Sweden,Fugitive emissions oil: Refining and storage,2002,NOx,0.220044,kt
Sweden,Fugitive emissions oil: Refining and storage,2002,SOx,0.732824,kt
Sweden,Glass production,2002,NOx,0.478,kt
Sweden,Glass production,2002,SOx,0.26185,kt
Sweden,Hazardous waste incineration,2002,NOx,0.057414,kt
Sweden,Hazardous waste incineration,2002,SOx,0.000864,kt
Sweden,Inorganic N-fertilizers (includes also urea application),2002,NOx,7.392,kt
Sweden,International aviation LTO (civil),2002,NOx,0.580692,kt
Sweden,International aviation LTO (civil),2002,SOx,0.0492514,kt
Sweden,International aviation cruise (civil),2002,NOx,6.65311,kt
Sweden,International aviation cruise (civil),2002,SOx,0.468299,kt
Sweden,International maritime navigation,2002,NOx,84.6619,kt
Sweden,International maritime navigation,2002,SOx,52.5285,kt
Sweden,Iron and steel production,2002,SOx,1.54481,kt
Sweden,Iron and steel production,2002,NOx,0.86516,kt
Sweden,Lime production,2002,SOx,0.0941704,kt
Sweden,Manufacture of solid fuels and other energy industries,2002,NOx,0.365987,kt
Sweden,Manufacture of solid fuels and other energy industries,2002,SOx,0.343964,kt
Sweden,Manure management - Broilers,2002,NOx,0.00405122,kt
Sweden,Manure management - Dairy cattle,2002,NOx,0.251117,kt
Sweden,Manure management - Goats,2002,NOx,0.000130893,kt
Sweden,Manure management - Horses,2002,NOx,0.0583628,kt
Sweden,Manure management - Laying hens,2002,NOx,0.0396146,kt
Sweden,Manure management - Non-dairy cattle,2002,NOx,0.24805,kt
Sweden,Manure management - Other animals (please specify in the IIR),2002,NOx,0.0358335,kt
Sweden,Manure management - Sheep,2002,NOx,0.0100815,kt
Sweden,Manure management - Swine,2002,NOx,0.0754744,kt
Sweden,Manure management - Turkeys,2002,NOx,0.00012598,kt
Sweden,Mobile combustion in manufacturing industries and construction (please specify in the IIR),2002,NOx,9.32583,kt
Sweden,Mobile combustion in manufacturing industries and construction (please specify in the IIR),2002,SOx,0.00411636,kt
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.580692,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,1.2447,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,84.6619,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.57334,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.00385512,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.86516,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.0237345,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.0704433,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.057414,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,6.35875,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,2.77687,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,1.83113,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.926284,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.000130893,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.0358335,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,1.04271,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,6.65311,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.474413,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,2.05228,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,5.30398,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,3.06121,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.220044,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,7.21022,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.0232724,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.0754744,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.0396146,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.869742,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,9.32583,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.478,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.854535,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.0100815,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.00012598,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.0341191,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.412475,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.409664,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.010915,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.365987,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,4.75015,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.00183417,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.0560234,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.26493,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.28,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.256049,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.251117,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.00405122,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,7.25142,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.866168,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.343964,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.00411636,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.326728,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.0285681,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.0060702,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.0195982,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.00399818,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.732824,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.197529,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,3.87815,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.3,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,4.153,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,11.4317,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,1.5424,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,1.29495,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.0945376,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.421391,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,3.67272,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,34.1315,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,6.90163,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,59.8215,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,1.84643,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.0478506,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.000901987,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,7.78479,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.000463986,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,1.46642,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.00233606,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.0299908,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.0583628,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,7.392,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,3.06712,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,6.6756,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.054865,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.722784,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.669117,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.0492514,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,52.5285,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.000864,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,1.54481,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.135513,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,3.69123,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,1.15792,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.0109747,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,10.3043,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,0.24805,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,NOx,1.82149,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,2.29271e-05,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.00167628,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.044,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.0941704,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.330925,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.00751484,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.000988206,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.468299,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.145085,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.000269333,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.234527,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.132842,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.00850481,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,3.97037,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.26185,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.0798207,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2002,SOx,0.0913,Gg (1000 tonnes)
Sweden,National navigation (shipping),2002,NOx,7.21022,kt
Sweden,National navigation (shipping),2002,SOx,3.97037,kt
Sweden,Nitric acid production,2002,NOx,0.26493,kt
Sweden,Open burning of waste,2002,NOx,0.0285681,kt
Sweden,Open burning of waste,2002,SOx,0.000988206,kt
Sweden,Other (please specify in the IIR),2002,NOx,3.69123,kt
Sweden,Other (please specify in the IIR),2002,SOx,0.0798207,kt
Sweden,Other fugitive emissions from solid fuels,2002,NOx,0.00385512,kt
Sweden,Other fugitive emissions from solid fuels,2002,SOx,0.010915,kt
Sweden,Other metal production (please specify in the IIR),2002,NOx,0.256049,kt
Sweden,Other metal production (please specify in the IIR),2002,SOx,4.153,kt
Sweden,Other organic fertilisers applied to soils (including compost),2002,NOx,0.0704433,kt
Sweden,Other product use (please specify in the IIR),2002,NOx,0.0109747,kt
Sweden,Other product use (please specify in the IIR),2002,SOx,0.0060702,kt
Sweden,Petroleum refining,2002,NOx,1.5424,kt
Sweden,Petroleum refining,2002,SOx,0.866168,kt
Sweden,Pipeline transport,2002,NOx,0.00183417,kt
Sweden,Pipeline transport,2002,SOx,2.29271e-05,kt
Sweden,Public electricity and heat production,2002,NOx,11.4317,kt
Sweden,Public electricity and heat production,2002,SOx,7.25142,kt
Sweden,Pulp and paper industry,2002,NOx,10.3043,kt
Sweden,Pulp and paper industry,2002,SOx,6.6756,kt
Sweden,Quarrying and mining of minerals other than coal,2002,NOx,0.0299908,kt
Sweden,Railways,2002,NOx,1.2447,kt
Sweden,Railways,2002,SOx,0.000269333,kt
Sweden,Residential: Household and gardening (mobile),2002,NOx,1.15792,kt
Sweden,Residential: Household and gardening (mobile),2002,SOx,0.00233606,kt
Sweden,Residential: Stationary,2002,NOx,5.30398,kt
Sweden,Residential: Stationary,2002,SOx,1.46642,kt
Sweden,Road transport: Heavy duty vehicles and buses,2002,NOx,59.8215,kt
Sweden,Road transport: Heavy duty vehicles and buses,2002,SOx,0.0195982,kt
Sweden,Road transport: Light duty vehicles,2002,NOx,6.90163,kt
Sweden,Road transport: Light duty vehicles,2002,SOx,0.00850481,kt
Sweden,Road transport: Mopeds & motorcycles,2002,NOx,0.135513,kt
Sweden,Road transport: Mopeds & motorcycles,2002,SOx,0.000901987,kt
Sweden,Road transport: Passenger cars,2002,NOx,34.1315,kt
Sweden,Road transport: Passenger cars,2002,SOx,0.132842,kt
Sweden,Sewage sludge applied to soils,2002,NOx,0.0237345,kt
Sweden,Stationary combustion in manufacturing industries and construction: Chemicals,2002,NOx,1.04271,kt
Sweden,Stationary combustion in manufacturing industries and construction: Chemicals,2002,SOx,0.421391,kt
Sweden,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",2002,NOx,0.869742,kt
Sweden,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",2002,SOx,0.412475,kt
Sweden,Stationary combustion in manufacturing industries and construction: Iron and steel,2002,SOx,0.722784,kt
Sweden,Stationary combustion in manufacturing industries and construction: Iron and steel,2002,NOx,1.29495,kt
Sweden,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,2002,NOx,0.0945376,kt
Sweden,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,2002,SOx,0.0341191,kt
Sweden,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,2002,NOx,2.77687,kt
Sweden,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,2002,SOx,0.669117,kt
Sweden,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),2002,NOx,4.75015,kt
Sweden,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),2002,SOx,1.84643,kt
Sweden,"Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",2002,NOx,6.35875,kt
Sweden,"Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",2002,SOx,3.67272,kt
Sweden,Urine and dung deposited by grazing animals,2002,NOx,1.82149,kt
Sweden,"Venting and flaring (oil, gas, combined oil and gas)",2002,NOx,0.0560234,kt
Sweden,"Venting and flaring (oil, gas, combined oil and gas)",2002,SOx,0.197529,kt
Sweden,Agriculture/Forestry/Fishing: National fishing,2003,NOx,3.01216,kt
Sweden,Agriculture/Forestry/Fishing: National fishing,2003,SOx,0.403099,kt
Sweden,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,2003,NOx,7.48927,kt
Sweden,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,2003,SOx,0.00384283,kt
Sweden,Agriculture/Forestry/Fishing: Stationary,2003,NOx,0.566975,kt
Sweden,Agriculture/Forestry/Fishing: Stationary,2003,SOx,0.20478,kt
Sweden,Aluminium production,2003,NOx,0.0218866,kt
Sweden,Aluminium production,2003,SOx,0.268817,kt
Sweden,Animal manure applied to soils,2003,NOx,3.03321,kt
Sweden,Cement production,2003,SOx,0.0969,kt
Sweden,Chemical industry: Other (please specify in the IIR),2003,NOx,0.819575,kt
Sweden,Chemical industry: Other (please specify in the IIR),2003,SOx,2.87558,kt
Sweden,Commercial/Institutional: Mobile,2003,NOx,1.90571,kt
Sweden,Commercial/Institutional: Mobile,2003,SOx,0.00139418,kt
Sweden,Commercial/Institutional: Stationary,2003,NOx,0.922534,kt
Sweden,Commercial/Institutional: Stationary,2003,SOx,0.341229,kt
Sweden,Cremation,2003,NOx,0.055308,kt
Sweden,Cremation,2003,SOx,0.00757552,kt
Sweden,Domestic aviation LTO (civil),2003,NOx,0.447836,kt
Sweden,Domestic aviation LTO (civil),2003,SOx,0.0452112,kt
Sweden,Domestic aviation cruise (civil),2003,NOx,1.80684,kt
Sweden,Domestic aviation cruise (civil),2003,SOx,0.141853,kt
Sweden,Ferroalloys production,2003,SOx,0.256,kt
Sweden,Ferroalloys production,2003,NOx,0.226,kt
Sweden,Fugitive emission from solid fuels: Solid fuel transformation,2003,NOx,0.000467056,kt
Sweden,Fugitive emission from solid fuels: Solid fuel transformation,2003,SOx,0.0880812,kt
Sweden,Fugitive emissions oil: Refining and storage,2003,SOx,0.695257,kt
Sweden,Fugitive emissions oil: Refining and storage,2003,NOx,0.231452,kt
Sweden,Glass production,2003,NOx,0.4858,kt
Sweden,Glass production,2003,SOx,0.29928,kt
Sweden,Hazardous waste incineration,2003,NOx,0.12686,kt
Sweden,Hazardous waste incineration,2003,SOx,0.002207,kt
Sweden,Inorganic N-fertilizers (includes also urea application),2003,NOx,7.204,kt
Sweden,International aviation LTO (civil),2003,NOx,0.556179,kt
Sweden,International aviation LTO (civil),2003,SOx,0.0471428,kt
Sweden,International aviation cruise (civil),2003,SOx,0.456013,kt
Sweden,International aviation cruise (civil),2003,NOx,6.56945,kt
Sweden,International maritime navigation,2003,NOx,116.067,kt
Sweden,International maritime navigation,2003,SOx,72.871,kt
Sweden,Iron and steel production,2003,NOx,0.9586,kt
Sweden,Iron and steel production,2003,SOx,1.81732,kt
Sweden,Lime production,2003,SOx,0.0796177,kt
Sweden,Manufacture of solid fuels and other energy industries,2003,NOx,0.277269,kt
Sweden,Manufacture of solid fuels and other energy industries,2003,SOx,0.390709,kt
Sweden,Manure management - Broilers,2003,NOx,0.00391298,kt
Sweden,Manure management - Dairy cattle,2003,NOx,0.217565,kt
Sweden,Manure management - Goats,2003,NOx,0.000145643,kt
Sweden,Manure management - Horses,2003,NOx,0.0583628,kt
Sweden,Manure management - Laying hens,2003,NOx,0.0378114,kt
Sweden,Manure management - Non-dairy cattle,2003,NOx,0.231584,kt
Sweden,Manure management - Other animals (please specify in the IIR),2003,NOx,0.0384878,kt
Sweden,Manure management - Sheep,2003,NOx,0.0107467,kt
Sweden,Manure management - Swine,2003,NOx,0.0660238,kt
Sweden,Manure management - Turkeys,2003,NOx,0.00012598,kt
Sweden,Mobile combustion in manufacturing industries and construction (please specify in the IIR),2003,NOx,8.83166,kt
Sweden,Mobile combustion in manufacturing industries and construction (please specify in the IIR),2003,SOx,0.00391486,kt
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,1.47513,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.922534,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.0579462,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.4858,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.0109151,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.00391298,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,7.204,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,7.30028,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,58.4225,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,1.14247,Gg (1000 tonnes)
